Rank;"Δ Rank
(1wk)";Security;Industry;Target;Market Cap (MM);Short Float;SI Change (1m %);Float - SI (MM);Days to Cover;Price Momo (1m %);"Shares
Avail. (1K)";Borrow Fee Rate;Short Squeeze Score
11;6  ↓;"PLCE / The Children's Place, Inc. 
The Children's Place, Inc., baserat i USA, är verksamt inom detaljhandeln, främst med fokus på barnkläder och accessoarer. Företaget grundades 1969 och har etablerat sig som en betydande aktör inom sektorn, och tillhandahåller en mängd olika produkter inklusive fritidskläder, dressade kläder och skor för barn från nyfödd till pre-tonåringar. Under åren har The Children's Place anammat en flerkanalshandelsstrategi, med både fysiska butiker och en stark onlinenärvaro. Företagets engagemang för digital transformation är uppenbart genom betydande investeringar i att förbättra onlineplattformar och implementera en integrerad omni-channel operativ modell. Denna strategi fokuserar starkt på att optimera lagerhantering och kundengagemang genom tekniska framsteg.";Familjeklädesaffärer;;146,53;45,21;6,86;4,19;4,14;9,49;600,00;7,53;94,35
12;1363  ↑;HOUR / Hour Loop, Inc.;Katalog och postorderhus;;97,04;15,46;465,76;1,48;1,52;21,05;75,00;242,50;94,22
13;938  ↑;VNCE / Vince Holding Corp.;Kläd Och Tillbehör Butiker;;42,59;16,67;561,01;2,68;0,63;47,26;300,00;166,02;94,19
14;11  ↑;"KALA / KALA BIO, Inc. 
Kala är ett biofarmaceutiskt företag fokuserat på upptäckt, utveckling och kommersialisering av innovativa behandlingar för ögonsjukdomar. Kala tar upp två ögonterapier, en för korttidsbehandling av torra ögonsjukdomar och den andra för behandling av postoperativ inflammation och smärta efter ögonkirurgi. Bolaget har också en pipeline av prekliniska utvecklingsprogram som är inriktade på att tillgodose otillfredsställda medicinska behov, inklusive både fram- och baksidan av ögonsjukdomar.";Farmaceutiska preparat;;128,64;20,09;63,26;2,59;3,00;41,06;150,00;10,21;94,07
15;2  ↑;NUTX / Nutex Health Inc.;Företagstjänster, inte klassificerade någon annanstans;;573,19;31,25;15,51;2,27;7,76;6,53;150,00;2,94;93,56
16;77  ↑;"TLPH / Talphera, Inc. 
Talphera, Inc. är ett amerikanskt teknikföretag som specialiserat sig på artificiell intelligens och maskininlärning. Baserat i Silicon Valley, utvecklar det i första hand avancerade AI-algoritmer och dataanalyslösningar som syftar till att förbättra prediktiva möjligheter inom olika teknikdrivna sektorer. Nyckelprojekt inkluderar utvecklingen av en egen AI-plattform som hjälper till i realtidsbeslutsprocesser för finansiella tjänster och en innovativ maskininlärningsapplikation som förbättrar automatiseringen i tillverkningsmiljöer. Dessa initiativ understryker Talpheras engagemang för att tänja på gränserna för AI-teknik för att driva effektivitet och innovation. Företaget har framgångsrikt samarbetat med stora industriaktörer och positionerat sig som en avgörande bidragsgivare till tekniska framsteg inom AI-tillämpningar.";Farmaceutiska preparat;;18,78;20,54;5 000,56;4,26;5,97;27,21;600,00;12,10;93,19
17;9  ↓;"TSAT / Telesat Corporation 
Telesat Corporation, med huvudkontor i Ottawa, Kanada, verkar inom satellitkommunikationsindustrin och tillhandahåller avancerade telekommunikationstjänster globalt. Företaget är specialiserat på satellitlevererad tv, internet, datatjänster och mobil backhaul, och vänder sig till ett brett spektrum av kunder, inklusive medieföretag, internetleverantörer och statliga organisationer. Ett betydande projekt som genomförts av Telesat är utvecklingen av dess Low Earth Orbit (LEO) satellitnätverk, kallat Lightspeed, som syftar till att förbättra global bredbandsanslutning med hög kapacitet och låg latens kommunikationstjänster. Detta initiativ representerar Telesats engagemang för att utnyttja banbrytande satellitteknik för att möta den växande efterfrågan på pålitliga och snabba kommunikationstjänster över hela världen, och därigenom stärka dess konkurrenskraft inom satellittelekommunikationssektorn.";Kommunikationstjänster, inte klassificerade någon annanstans;;367,96;195,32;9,71;0,00;8,41;5,79;200,00;0,67;92,59
18;13  ↑;SION / Sionna Therapeutics, Inc.;;;1 195,99;34,12;4,76;7,28;14,43;12,58;100,00;6,80;92,31
19;11  ↑;TKNO / Alpha Teknova, Inc.;In vitro och in vivo diagnostiska substanser;;303,59;26,08;-2,22;7,65;7,04;18,48;1 400,00;8,57;91,76
20;10  ↓;FLWS / 1-800-FLOWERS.COM, Inc.;Återförsäljare, ej klassificerade någon annanstans;;308,77;112,42;10,94;0,00;24,86;-9,18;3 100,00;3,75;91,41
21;6  ↑;"AGRO / Adecoagro S.A. 
Adecoagro SA är ett jordbruksföretag och producerar förnybar energi baserat i Luxemburg, med betydande operativ närvaro i Brasilien, Argentina och Uruguay. Det grundades 2002 och har vuxit till att bli ett ledande jordbruksföretag i Sydamerika. Adecoagros kärnaktiviteter inkluderar produktion av ett brett utbud av jordbruks- och mejeriprodukter, vid sidan av dess engagemang i sektorn för förnybar energi genom produktion av etanol och el från biomassa. Nyckelprojekt inkluderar hållbara jordbruksmetoder, produktionsanläggningar för socker och etanol och utveckling av kraftvärmeanläggningar. Deras affärsmodell fokuserar på att maximera produktionseffektiviteten och hållbarheten, vilket framgår av deras kontinuerliga investering i markomvandling och teknik för att öka produktiviteten och miljöförvaltningen.";Jordbruksproduktion - Grödor;;825,57;71,07;85,44;0,57;3,14;-1,40;80,00;1,25;91,24
22;33  ↑;ZOOZ / ZOOZ Power Ltd.;;;24,87;18,86;10,45;8,32;0,32;3,75;0,00;730,86;90,80
23;1  ↑;IMPP / Imperial Petroleum Inc.;Deep Sea utländsk transport av gods;;163,34;24,83;11,09;8,66;6,88;23,81;1 300,00;5,71;90,52
24;516  ↑;SLNH / Soluna Holdings, Inc.;Finanstjänster;;45,16;27,27;267,82;16,75;0,15;316,05;600,00;309,38;90,40
25;13  ↓;RENT / Rent the Runway, Inc.;Företagstjänster, inte klassificerade någon annanstans;;19,76;22,97;75,08;1,67;3,18;-6,06;3,00;9,17;90,22
26;8  ↓;"MCRB / Seres Therapeutics, Inc. 
Seres Therapeutics, Inc., baserat i USA, är verksamt inom bioteknikindustrin med fokus på mikrobiomterapi. Företaget ligger i framkant när det gäller att utveckla en ny klass av biologiska läkemedel utformade för att behandla sjukdomar genom att återställa funktionen hos en dysbiotisk mikrobiom. Ett nyckelprojekt för Seres Therapeutics inkluderar dess arbete med SER-109, ett mikrobiomläkemedel för att förebygga återkommande Clostridioides difficile-infektion (CDI) hos vuxna. Detta projekt har visat betydande potential och har nått fas 3 kliniska prövningar, vilket understryker dess banbrytande ansträngningar inom terapeutisk utveckling av mikrobiella konsortier. Dessutom undersöker Seres Therapeutics mikrobiomterapier för tillstånd som ulcerös kolit och har samarbeten med ledande läkemedelsföretag för att främja sin forsknings- och utvecklingspipeline.";Farmaceutiska preparat;;169,75;14,49;-9,49;5,52;5,12;8,79;0,00;67,19;90,21
27;14  ↓;"HAFN / Hafnia Limited 
Hafnia Limited, baserat i Singapore, har en framträdande plats inom sjöfartsindustrin och specialiserar sig på transport av olja och oljeprodukter globalt. Som ett ledande tankrederi förvaltar det en av världens största flottor av oljeprodukttankfartyg och tillhandahåller transporttjänster för dessa råvaror. Företagets nyckelprojekt fokuserar ofta på flottans expansion, tekniska uppgraderingar för ökad säkerhet och effektivitet samt hållbarhetsinitiativ som syftar till att minska verksamhetens miljöpåverkan. Hafnia fokuserar strategiskt på tillväxt genom förvärv och partnerskap inom den maritima sektorn, i syfte att stärka sin marknadsnärvaro och servicekapacitet inom internationella oljetransporter. Dessutom är Hafnia aktivt involverat i sektoriella framsteg som implementering av renare bränsleteknik för att anpassa sig till globala miljöstandarder.";Deep Sea utländsk transport av gods;;3 082,56;34,75;-30,19;6,16;3,05;0,71;850,00;3,93;90,15
28;13  ↑;TNGX / Tango Therapeutics, Inc.;Farmaceutiska preparat;;807,14;84,05;6,52;5,09;12,29;6,70;1 100,00;0,93;90,08
29;18  ↓;AIFF / Firefly Neuroscience, Inc.;;;39,23;16,24;63,71;7,29;4,84;5,63;200,00;67,50;90,04
30;8  ↓;OPAD / Offerpad Solutions Inc.;Fastighetsmäklare och förvaltare;;117,49;22,96;150,77;15,06;0,54;50,38;150,00;54,08;89,90
31;184  ↑;SWIN / Solowin Holdings;Nationella affärsbanker;;42,52;26,13;459,69;4,01;5,25;-13,59;3,00;23,87;89,70
32;282  ↑;ZDAI / DirectBooking Technology Co., Ltd.;;;19,31;15,66;294,70;7,22;3,30;24,59;500,00;15,38;89,64
33;273  ↑;HWH / HWH International Inc.;Läkemedel, läkemedelsinnehav och diverse drogister;;17,55;9,82;10,47;1,27;1,80;29,91;9,00;783,15;89,64
34;;HKPD / Hong Kong Pharma Digital Technology Holdings Limited;;;17,05;10,77;1 661,08;3,05;2,31;26,33;400,00;155,22;89,49
35;59  ↑;"ANAB / AnaptysBio, Inc. 
AnaptysBio, Inc., baserat i USA, är verksamt inom bioteknikindustrin och fokuserar på utvecklingen av nya immunonkologiska läkemedel. Detta företag är engagerat i banbrytande antikroppsbaserade metoder för behandling av betydande otillfredsställda medicinska behov inom inflammation och immunonkologi. AnaptysBio har varit avgörande för att utveckla olika proprietära program, inklusive ANB030, som riktar sig till PD-1, och ANB032, som syftar till BTLA, som båda är designade för att modulera immunsvar som är centrala för många sjukdomar. Genom strategiska partnerskap och en robust intern pipeline strävar AnaptysBio efter att främja utvecklingen av terapeutiska antikroppar, vilket potentiellt förändrar behandlingsparadigm inom autoimmunitet och cancer.";Farmaceutiska preparat;;619,32;64,66;-1,92;5,14;22,93;8,24;100,00;0,69;89,21
36;2  ↓;TIL / Instil Bio, Inc.;Biologiska produkter, utom diagnostiska ämnen (bioteknik);;118,54;28,74;5,26;2,36;4,87;-20,93;10,00;4,84;89,20
37;9  ↓;"STEM / Stem, Inc. 
Stem, Inc., baserat i USA, verkar främst inom energisektorn, med fokus på smarta energilagringslösningar och mjukvarudriven teknik. Företaget spelar en avgörande roll i utvecklingen av sektorn för förnybar energi genom att tillhandahålla avancerade energilagringssystem och en mjukvaruanalysplattform, känd som Athena, för att förbättra energieffektiviteten och tillförlitligheten. Stems projekt består huvudsakligen av att implementera storskaliga batterilagringslösningar och utnyttja maskininlärning för att optimera energianvändning och kostnadsminskningar för företag och nät. Nyckelsamarbeten inkluderar partnerskap med ledande energileverantörer och teknikföretag för att främja nätinteraktivitet och införliva förnybar integration, vilket exemplifierar dess engagemang för att förändra hur energi distribueras och konsumeras globalt.";Diverse elektriska maskiner, utrustning och tillbehör;;185,73;14,02;-25,02;6,81;2,11;23,27;250,00;22,94;89,07
38;6  ↓;CEP / Cantor Equity Partners, Inc.;Råolje och naturgas;;252,29;25,87;22,65;4,67;7,02;-12,46;9,00;18,38;89,03
39;7  ↑;GRND / Grindr Inc.;Datorprogrammering, databehandling och andra datorrelaterade tjänster;;3 083,50;108,32;7,01;0,00;6,34;0,89;250,00;0,38;88,99
40;16  ↑;"RNAC / Cartesian Therapeutics, Inc. 
Cartesian Therapeutics, Inc., baserat i USA, är främst verksamt inom biotekniksektorn, med fokus på utveckling av innovativa terapier. Företaget utmärker sig för sitt banbrytande arbete inom konstruerade cellterapier riktade mot autoimmuna sjukdomar, cancer och andningssjukdomar. En viktig aspekt av Cartesian Therapeutics tillvägagångssätt involverar att använda mRNA-teknik för att modifiera celler, med sikte på mer kontrollerade och robusta behandlingssvar. Bland dess nyckelprojekt finns riktade terapier för myasthenia gravis och akut andnödsyndrom, vilket återspeglar dess engagemang för att ta itu med komplexa medicinska utmaningar. Företaget använder sig av banbrytande vetenskapliga metoder för att utveckla sin pipeline, vilket visar ett starkt engagemang för att revolutionera behandlingslandskapet genom biotekniska genombrott.";Farmaceutiska preparat;;260,78;24,82;-1,54;7,06;45,81;-0,39;100,00;6,32;88,58
41;;"HCTI / Healthcare Triangle, Inc. 
Healthcare Triangle Inc. är ett USA-baserat företag som erbjuder molnbaserade lösningar, analys och digital transformationsteknik för sjukvårdsindustrin.";Design av datorintegrerade system;;15,05;17,17;95,11;4,83;3,76;-2,39;1,00;35,73;88,35
42;28  ↑;"CAR / Avis Budget Group, Inc. 
Avis Budget Group Inc. är ett USA-baserat företag som erbjuder fordonsuthyrning och leasingtjänster till konsumenter och företag.";Biluthyrning och leasing, utan förare;;5 691,14;54,74;0,09;6,69;13,25;4,11;15,00;0,83;88,31
43;;KRRO / Korro Bio, Inc.;Farmaceutiska preparat;;363,90;25,74;19,10;4,27;7,67;44,73;65,00;0,50;88,05
44;418  ↑;KLRS / Kalaris Therapeutics, Inc.;;;84,91;11,99;309,63;3,79;3,34;28,77;70,00;5,94;87,91
45;31  ↓;"SST / System1, Inc. 
System1 Group PLC är ett Storbritannien-baserat företag som specialiserat sig på marknadsförings- och reklamtjänster. Det grundades 2000 och har skapat en nisch i att förutsäga och förbättra lönsamheten för annonsering baserat på insikter om konsumentbeteende. Företaget använder sina egna ""Test Your Ad""- och ""FeelMore50""-verktyg för att bedöma effektiviteten och den känslomässiga effekten av annonser, och vänder sig främst till kunder som strävar efter att förbättra sin marknadsförings-ROI. System1 Group arbetar genom att integrera beteendevetenskap med dataanalys för att erbjuda olika tjänster, inklusive varumärkesspårning, marknadsundersökningar och rådgivning, med fokus på att optimera marknadsföringsstrategier för att bättre resonera med målgrupper och därigenom driva engagemang och konverteringar. Detta integrerade tillvägagångssätt hjälper System1 att behålla relevansen i den snabbt föränderliga reklambranschen.";;;64,17;12,34;8,28;1,56;7,33;-1,63;2,00;26,10;87,83
46;2  ↑;NNE / NANO Nuclear Energy Inc.;Allmänna byggentreprenörer-bostäder;;1 766,62;26,42;-5,71;21,06;1,45;16,10;200,00;15,15;87,72
47;6  ↑;GLSI / Greenwich LifeSciences, Inc.;Farmaceutiska preparat;;147,53;19,36;16,25;5,14;15,37;-6,37;20,00;18,79;87,68
48;13  ↑;EXOD / Exodus Movement, Inc.;;;930,08;11,18;-6,21;3,32;3,41;13,13;5,00;8,17;87,64
49;23  ↓;PTNM / Pitanium Limited;;;180,89;9,30;2 303,40;3,03;0,25;249,37;3,00;273,21;87,64
50;10  ↓;LUCK / Lucky Strike Entertainment Corporation;Nöjes- och rekreationstjänster;;1 400,64;24,78;-1,54;10,73;14,65;-1,08;3,00;14,54;87,59
51;136  ↑;DRIO / DarioHealth Corp.;Kirurgiska och medicinska instrument och apparater;;21,81;10,07;22,59;1,71;3,41;17,09;0,10;7,56;87,51
52;8  ↑;"NOTE / FiscalNote Holdings, Inc. 
FiscalNote Holdings, Inc., baserat i USA, verkar huvudsakligen inom den juridiska tekniksektorn, och tillhandahåller en plattform som erbjuder juridiska och regulatoriska data i realtid, som syftar till att förändra hur globala organisationer hanterar risk- och efterlevnadsfrågor. Företaget har utvecklat en uppsättning mjukvarutjänster, som inkluderar verktyg för att övervaka utvecklingen av lagstiftning och regelverk, hantering av intressenter och ärendehantering, utformade för att förbättra beslutsfattandet hos företag och statliga myndigheter genom att utnyttja artificiell intelligens och maskininlärningsteknik. FiscalNotes erbjudanden stödjer olika enheter i att effektivt navigera i komplexa, dynamiskt föränderliga policyskapande miljöer, vilket illustrerar dess engagemang för att integrera banbrytande teknologi med juridiska och regulatoriska lösningar.";Företagstjänster, inte klassificerade någon annanstans;;66,56;22,57;42,44;6,29;5,56;-4,62;45,00;10,19;87,42
53;21  ↑;"QMCO / Quantum Corporation 
Quantum Corporation, baserat i USA, är främst verksamt inom datalagringsindustrin, specialiserat på skalbara lösningar skräddarsydda för att bevara, hantera och komma åt digitala tillgångar. Företagets robusta produktutbud inkluderar högpresterande filsystemhårdvara, objektlagringssystem och tejpautomationsteknik, som tillgodoser både företagsnivåklienter och branschspecifika behov. Quantum har markerat sitt inflytande genom strategiska innovationer för att fånga och analysera stora mängder ostrukturerad data, särskilt inom sektorer som videoövervakning, media och underhållning och molnbaserade tjänster. Dessa ansträngningar fokuserar på att förbättra datatillgänglighet och säkerhet och tillhandahåller omfattande lösningar som tar itu med utmaningarna i dataintensiva miljöer. Dessutom säkerställer Quantums engagemang för FoU att deras teknologi förblir i framkant och bibehåller relevansen i ett snabbt föränderligt digitalt landskap.";Datorlagringsenheter;;135,32;14,18;7,17;11,26;0,24;13,75;50,00;43,72;87,38
54;46  ↑;BKKT / Bakkt Holdings, Inc.;Finanstjänster;;139,49;18,28;18,05;12,58;0,46;89,06;50,00;5,55;87,28
55;11  ↓;NGNE / Neurogene Inc.;Farmaceutiska preparat;;246,14;58,82;6,17;1,98;20,44;-4,90;60,00;0,70;87,14
56;17  ↑;CYN / Cyngn Inc.;Nationella affärsbanker;;42,13;11,17;-10,37;5,29;2,46;2,69;100,00;19,89;87,08
57;3  ↓;"HPK / HighPeak Energy, Inc. 
HighPeak Energy, Inc., med huvudkontor i USA, verkar främst inom olje- och naturgasindustrin. Som ett oberoende energibolag fokuserar det på prospektering, förvärv och utveckling av olje- och naturgasreserver på land. Centralt för HighPeak Energys verksamhet är dess koncentration på utvecklingen av tillgångar i Permian Basin, särskilt inom Howard County i Texas. Denna region är känd för sina rika kolväteresurser, vilket gör den till ett strategiskt område för företagets borr- och produktionsaktiviteter. HighPeak Energy har åtagit sig att utnyttja avancerad teknik och hållbara metoder för att optimera resursutvinning och minimera miljöpåverkan, i linje med moderna energiproduktionsstandarder och marknadens krav.";Borrning av olje- och gaskällor;;925,81;25,19;-5,32;16,43;10,93;2,19;85,00;10,11;87,02
58;35  ↓;AISP / Airship AI Holdings, Inc.;Färdigförpackad programvara;;164,65;21,66;-7,43;11,20;2,75;-1,55;150,00;17,27;86,90
59;51  ↑;ZBIO / Zenas BioPharma, Inc.;;;854,82;26,34;5,42;15,52;41,55;10,83;3,00;2,61;86,86
60;109  ↑;"SMLR / Semler Scientific, Inc. 
Semler Scientific Inc. är ett företag specialiserat på utveckling och kommersialisering av egenutvecklade teknologier och produkter som hjälper vårdgivare att utvärdera och hantera kroniska sjukdomar";Elektromedicinska och elektroterapeutiska apparater;;432,83;19,42;13,37;10,75;0,96;4,36;100,00;3,66;86,77
61;6  ↑;XLO / Xilio Therapeutics, Inc.;Farmaceutiska preparat;;39,88;21,01;14,27;18,51;26,01;4,05;45,00;16,58;86,63
62;69  ↑;"AIRE / reAlpha Tech Corp. 
ReAlpha Tech Corp., baserat i USA, är verksamt inom fastighetsbranschen med fokus på att utnyttja teknologi för att optimera investeringsmöjligheter i fastigheter. Som ett teknikdrivet företag syftar reAlpha främst till att demokratisera den förmögenhetsbyggande potentialen för kortsiktiga hyresinvesteringar som vanligtvis domineras av betydande aktörer som Airbnb. Ett av deras framstående projekt involverar en AI-driven plattform som identifierar, förvärvar och förvaltar fastigheter, vilket avsevärt kan minska driftskostnaderna och maximera investerarnas avkastning. Företagets innovativa tillvägagångssätt kombinerar omfattande analyser med betydande marknadsdata för att effektivisera fastighetsinvesteringsprocessen och därigenom förbättra tillgängligheten för vardagliga investerare som strävar efter att ta del av den lukrativa korttidshyresmarknaden.";Fastighet;;50,88;33,00;123,65;35,46;0,74;48,33;1 100,00;207,77;86,45
63;76  ↑;TSSI / TSS, Inc.;Management konsulttjänster;;431,80;26,76;42,62;13,49;1,53;7,40;40,00;1,47;86,40
64;2609  ↑;ZONE / CleanCore Solutions, Inc.;;;27,99;17,37;2 909,60;6,71;0,40;-16,99;0,00;754,66;86,40
65;25  ↑;"FBIO / Fortress Biotech, Inc. 
Fortress Biotech, Inc., baserat i USA, verkar främst inom den biofarmaceutiska sektorn, med fokus på utveckling och kommersialisering av nya farmaceutiska terapier. Företagets affärsmodell bygger på att utveckla partnerskap med bioteknikindustrin och utnyttja deras expertis för att etablera och stödja en mångsidig portfölj av projektdotterbolag. Nyckelprojekt involverar vanligtvis innovation av behandlingsalternativ för sällsynta sjukdomar och svårbehandlade tillstånd, vilket framhäver Fortress Biotechs engagemang för att tillgodose medicinska behov. Deras strategiska tillvägagångssätt integrerar inlicensiering, utveckling och potentiellt kommersialisering av banbrytande terapeutiska produkter, som ofta navigerar genom de komplexa regulatoriska landskap som kännetecknar läkemedelsindustrin.";Farmaceutiska preparat;;109,79;17,09;35,81;18,38;4,05;20,36;40,00;25,76;86,37
66;18  ↑;TRON / Tron Inc.;Ej ifylld check;;66,10;38,18;100,85;14,19;3,64;-28,38;450,00;97,26;86,36
67;48  ↓;"FIEE / FiEE, Inc. 
Minim, Inc., baserat i USA, verkar främst inom telekommunikationssektorn med fokus på innovativa anslutningslösningar. Detta företag har skapat sin nisch genom att utveckla smart mjukvara och hårdvara som förbättrar säkerheten och prestandan för trådlösa nätverk. Ett nyckelprojekt i Minims portfölj inkluderar den intelligenta IoT-plattformen som inte bara stöder utan också säkrar ett stort antal enheter anslutna inom det moderna smarta hemmets ekosystem. Den här plattformen utnyttjar artificiell intelligens för att ge slutanvändare större synlighet och kontroll över sina nätverksenheter, och därigenom förbättra användarupplevelsen och nätverkshanteringen. Minims initiativ återspeglar en blandning av tekniska framsteg och strategisk marknadspositionering, som syftar till att möta den ökande efterfrågan på tillförlitliga och säkra hemnätverk i en allt mer uppkopplad värld.";Telefon- och telegrafapparater;;17,12;9,18;-49,20;0,37;5,10;-0,49;30,00;131,27;86,24
68;21  ↓;"DNTH / Dianthus Therapeutics, Inc. 
Dianthus Therapeutics, Inc., baserat i USA, är verksamt inom bioteknikindustrin och fokuserar främst på att utveckla innovativa terapeutiska lösningar. Företaget är dedikerat till att utveckla området immunologi, med en betydande tonvikt på att designa och kommersialisera nya behandlingar avsedda att behandla autoimmuna och inflammatoriska sjukdomar. Nyckelprojekt inkluderar utvecklingen av riktade terapier som syftar till att modulera immunsystemet på ett exakt sätt och därigenom erbjuda potentiella fördelar jämfört med traditionella behandlingar med färre biverkningar och förbättrad effekt. Dianthus Therapeutics utnyttjar banbrytande forskning och teknologi för att bygga en robust pipeline av läkemedelskandidater, vilket positionerar den som en formidabel aktör inom den medicinska forskningsarenan fokuserad på transformativa hälsovårdslösningar.";Farmaceutiska preparat;;1 196,32;27,01;-14,38;13,85;10,78;15,70;550,00;1,18;86,17
69;48  ↓;ANEB / Anebulo Pharmaceuticals, Inc.;Farmaceutiska preparat;;101,27;11,89;-2,88;3,00;8,65;-2,40;800,00;25,62;86,05
70;12  ↓;TYRA / Tyra Biosciences, Inc.;Farmaceutiska preparat;;679,79;34,57;3,60;11,27;40,60;4,41;200,00;0,80;86,01
71;100  ↑;"DOMH / Dominari Holdings Inc. 
Dominari Holdings Inc. är ett diversifierat investeringsbolag baserat i USA. Företaget är främst verksamt inom finansbranschen, med fokus på förmögenhetsförvaltning, handelsbank och strategiska investeringsinitiativ. Ett av dess nyckelprojekt handlar om att distribuera innovativa finansiella produkter utformade för att lösa komplexa likviditetsfrågor bland framväxande företag. Dessutom är Dominari Holdings Inc. aktivt engagerad i att utveckla egna hedgefondstrategier som diversifierar och minimerar riskerna för investerare. Företaget har fått ett erkännande för sin holistiska investeringsfilosofi och har varit involverat i flera strategiska förvärv, och anpassat sig till tillväxtsektorer som teknologi och ren energi, vilket ytterligare gör det möjligt för det att utöka sitt marknadsinflytande och värdeskapande kapacitet.";Säkerhetsmäklare, återförsäljare och flotationsbolag;;103,60;11,66;47,76;6,96;1,98;5,56;250,00;12,71;86,00
72;24  ↑;PDYN / Palladyne AI Corp.;;;371,61;22,23;0,94;22,98;1,99;17,37;350,00;9,98;86,00
73;44  ↓;SEAT / Vivid Seats Inc.;Diverse Nöjen Och Rekreation;;101,80;21,68;17,35;2,45;7,10;-6,05;100,00;0,97;85,86
74;25  ↓;ARQQ / Arqit Quantum Inc.;Färdigförpackad programvara;;565,29;10,51;6,80;7,54;0,98;18,72;30,00;29,00;85,78
75;25  ↓;TENX / Tenax Therapeutics, Inc.;Farmaceutiska preparat;;257,24;8,60;-15,76;2,93;3,50;4,47;35,00;140,19;85,64
