Rank;"Δ Rank
(1wk)";Security;Industry;Target;Market Cap (MM);Short Float;SI Change (1m %);Float - SI (MM);Days to Cover;Price Momo (1m %);"Shares
Avail. (1K)";Borrow Fee Rate;Short Squeeze Score
23;14  ↑;"PLCE / The Children's Place, Inc. 
The Children's Place, Inc., der er baseret i USA, opererer inden for detailbranchen, primært med fokus på børnetøj og tilbehør. Virksomheden blev grundlagt i 1969 og har etableret sig som en betydelig aktør i sektoren, der leverer en række produkter, herunder fritidstøj, klædeligt tøj og fodtøj til børn fra nyfødte til teenagere. I årenes løb har The Children's Place omfavnet en multi-kanal detailhandelsstrategi, der omfatter både fysiske butikker og en stærk online tilstedeværelse. Virksomhedens engagement i digital transformation er tydelig gennem betydelige investeringer i at forbedre online platforme og implementere en integreret omni-channel operationel model. Denne strategi fokuserer stærkt på at optimere lagerstyring og kundeengagement gennem teknologiske fremskridt.";Familietøjsforretninger;;97,33;43,46;-7,28;4,38;7,82;-9,64;700,00;9,68;89,61
24;26  ↑;NUTX / Nutex Health Inc.;Erhvervstjenester, ikke andetsteds klassificeret;;509,28;27,45;74,88;2,39;3,60;-3,04;300,00;3,21;89,44
25;69  ↑;IMPP / Imperial Petroleum Inc.;Udenlandsk dybhavstransport af gods;;104,93;22,50;-7,14;8,93;34,03;3,79;1.100,00;5,67;89,04
26;16  ↑;CEP / Cantor Equity Partners, Inc.;Råolie og naturgas;;326,40;21,13;103,14;4,97;5,58;-5,01;20,00;18,95;88,83
27;32  ↑;NGNE / Neurogene Inc.;Farmaceutiske præparater;;285,67;54,04;17,23;2,21;27,53;-3,07;70,00;1,09;88,82
28;12  ↓;"MAXN / Maxeon Solar Technologies, Ltd. 
Maxeon Solar Technologies, Ltd., med hovedkontor i Singapore, opererer fremtrædende inden for solenergiindustrien. Virksomheden er kendt for sine højeffektive solpaneler og innovative solcelleprodukter. Som en global leder inden for solinnovation fokuserer Maxeon Solar Technologies på udvikling og fremstilling af sin serie af Maxeon og Performance solpaneler, som er anerkendt for deres holdbarhed, effektivitet og miljømæssige fordele. Et nøgleprojekt, der demonstrerer Maxeons evner, omfatter levering af avancerede solpaneler til store vedvarende energiinstallationer over hele verden, hvilket hjælper med betydelige reduktioner af CO2-fodaftryk på tværs af forskellige regioner. Virksomhedens strategiske bestræbelser på at skubbe grænserne for solteknologi accentuerer dets engagement i at fremme solenergiinfrastrukturer globalt, mens de sigter mod bæredygtighed og energisikkerhed.";Halvledere og relaterede enheder;;71,12;14,18;11,03;5,84;4,87;2,52;150,00;25,30;88,76
29;12  ↓;INMB / INmune Bio, Inc.;Biologiske produkter, undtagen diagnostiske stoffer (bioteknologi);;64,60;31,96;-42,63;12,74;12,22;0,09;650,00;23,79;88,59
30;8  ↓;"CVM / CEL-SCI Corporation 
CEL-SCI Corporation er en bioteknologisk virksomhed baseret i USA, specifikt fokuseret på innovative terapeutiske produkter til behandling af cancer og infektionssygdomme. Virksomhedens flagskibsprojekt er Multikine (Leukocyte Interleukin, Injection), som er en immunterapi udviklet til potentiel behandling af hoved- og halskræft. Multikine har til formål at udnytte kroppens immunsystem til at angribe sygdommen og bliver undersøgt i et af de mest omfattende kliniske forsøg til behandling af hoved- og halskræft. CEL-SCI er forpligtet til at være banebrydende for nye immunbaserede terapier, der lægger vægt på en videnskabelig tilgang, der søger at aktivere immunsystemet forud for standard kræftbehandlinger som kirurgi, stråling eller kemoterapi.";Biologiske produkter, undtagen diagnostiske stoffer (bioteknologi);;50,66;11,21;95,32;6,02;4,72;32,65;25,00;59,24;88,30
31;50  ↑;"DNTH / Dianthus Therapeutics, Inc. 
Dianthus Therapeutics, Inc., der er baseret i USA, opererer inden for den bioteknologiske industri og fokuserer primært på at udvikle innovative terapeutiske løsninger. Virksomheden er dedikeret til at fremme immunologiområdet med en betydelig vægt på at designe og kommercialisere nye behandlinger beregnet til at adressere autoimmune og inflammatoriske sygdomme. Nøgleprojekter omfatter udvikling af målrettede terapier, der sigter mod at modulere immunsystemet på en præcis måde, og derved tilbyde potentielle fordele i forhold til traditionelle behandlinger med færre bivirkninger og forbedret effektivitet. Dianthus Therapeutics udnytter banebrydende forskning og teknologi til at opbygge en robust pipeline af lægemiddelkandidater, der positionerer den som en formidabel aktør på den medicinske forskningsarena med fokus på transformative sundhedsløsninger.";Farmaceutiske præparater;;783,50;47,54;-6,63;7,06;16,60;12,86;550,00;0,61;88,22
32;1  ↓;WBTN / WEBTOON Entertainment Inc.;;;1.872,70;17,66;-3,84;14,77;4,86;18,51;250,00;19,94;88,14
33;30  ↑;"LFVN / LifeVantage Corporation 
LifeVantage Corporation, der er baseret i USA, opererer inden for sundheds- og wellness-sektoren, primært med fokus på nutraceuticals og kosttilskud. Virksomheden bruger en direkte salgsmodel til at markedsføre sine produkter, som omfatter anti-aging og wellness-løsninger udviklet på cellulært niveau. Blandt dets betydelige produktlinjer er Protandim®, et videnskabeligt formuleret kosttilskud, der forbedrer kroppens naturlige cellulære reparationsprocesser, og TrueScience®, en hudplejebehandling baseret på banebrydende anti-aldringsvidenskab. LifeVantage lægger også vægt på at udnytte forskning i nutrigenomics, studere hvordan ernæring og naturligt forekommende forbindelser påvirker det menneskelige genom, og dermed aktivt forfølge innovation inden for biohacking til wellness-optimering. Denne tilgang understreger virksomhedens forpligtelse til at fremme sundhedsteknologier gennem evidensbaseret videnskab.";Farmaceutiske præparater;;164,43;27,66;5,42;6,18;24,87;1,05;150,00;1,45;87,98
34;24  ↑;"HIFS / Hingham Institution for Savings 
Hingham Institution for Savings er et amerikansk-baseret bankinstitut grundlagt i 1834 og har hovedkvarter i Hingham, Massachusetts. Som medlem af finanssektoren opererer det primært inden for den regionale banksektor og fokuserer på at levere en række personlige og kommercielle bankprodukter og -tjenester. Institutionen har skræddersyet sine strategiske bestræbelser på at udvide de digitale bankfunktioner, øge kundeengagementet og den operationelle effektivitet. Nøgleprojekter omfatter investeringer i teknologidrevne løsninger til at strømline udlånsprocesser og forbedre sikkerheden ved banktransaktioner. Banken har positioneret sig selv til at udnytte vækstmuligheder på sit regionale marked, idet den har fastholdt en stærk vægt på konservativ bankpraksis og samfundsengagement.";;;605,63;11,22;3,37;1,49;4,94;8,57;40,00;3,84;87,97
35;26  ↑;"RNAC / Cartesian Therapeutics, Inc. 
Cartesian Therapeutics, Inc., der er baseret i USA, opererer primært i bioteknologisektoren med fokus på udvikling af innovative terapeutiske midler. Virksomheden skiller sig ud for sit banebrydende arbejde inden for manipulerede celleterapier rettet mod autoimmune sygdomme, cancer og åndedrætssygdomme. Et væsentligt aspekt af Cartesian Therapeutics' tilgang involverer at bruge mRNA-teknologi til at modificere celler med sigte på mere kontrollerede og robuste behandlingsresponser. Blandt dets nøgleprojekter er målrettede behandlinger for myasthenia gravis og akut respiratorisk distress-syndrom, hvilket afspejler dets engagement i at tackle komplekse medicinske udfordringer. Firmaet udnytter banebrydende videnskabelige metoder til at fremme sin pipeline og demonstrerer et stærkt engagement i at revolutionere behandlingslandskabet gennem bioteknologiske gennembrud.";Farmaceutiske præparater;;290,94;26,01;-4,64;6,95;41,96;-2,76;100,00;6,92;87,69
36;163  ↑;"MED / Medifast, Inc. 
Medifast Inc er en amerikansk-baseret virksomhed, der opererer i sundheds- og wellness-industrien. Det giver vægttab, vægtstyring og ernæringsprodukter og -tjenester.";Diverse madforberedelser og beslægtede;;146,74;25,04;21,53;6,86;12,15;3,69;550,00;0,98;87,68
37;52  ↑;WEST / Westrock Coffee Company;Varmeudstyr, undtagen elektriske og varmluftovne;;616,08;42,89;-7,68;7,88;10,02;0,39;300,00;1,57;87,58
38;77  ↑;"AGRO / Adecoagro S.A. 
Adecoagro SA er en agribusiness og vedvarende energiproducerende virksomhed baseret i Luxembourg, med betydelig operationel tilstedeværelse i Brasilien, Argentina og Uruguay. Det blev etableret i 2002 og er vokset til at blive en førende landbrugsvirksomhed i Sydamerika. Adecoagros kerneaktiviteter omfatter produktion af en bred vifte af landbrugs- og mejeriprodukter, sideløbende med dets engagement i sektoren for vedvarende energi gennem produktion af ethanol og elektricitet fra biomasse. Nøgleprojekter omfatter bæredygtige landbrugsmetoder, produktionsfaciliteter for sukker og ethanol og udvikling af kraftvarmeværker. Deres forretningsmodel fokuserer på at maksimere produktionseffektivitet og bæredygtighed, hvilket er tydeligt i deres kontinuerlige investering i jordomdannelse og teknologi for at øge produktiviteten og miljøforvaltningen.";Landbrugsproduktion - Afgrøder;;878,61;20,43;-16,54;2,52;0,70;-2,33;600,00;1,36;87,36
39;4  ↓;"LVWR / LiveWire Group, Inc. 
LiveWire Group, Inc., der er baseret i USA, opererer primært i elbilindustrien med fokus på produktion og distribution af elektriske motorcykler. Som et datterselskab af Harley-Davidson er LiveWire unikt positioneret til at udnytte avanceret teknologi og et etableret varemærke inden for elmotorsportens niche. LiveWire har især stået i spidsen for initiativer såsom lanceringen af den første elektriske motorcykel, LiveWire ONE, som lægger vægt på ydeevne blandet med bæredygtige mobilitetsløsninger. Virksomheden sigter mod at udvide sin markedsandel og indflydelse inden for elbilsteknologi ved at innovere inden for design, forbrugeroplevelse og ydeevnemålinger, hvilket forstærker sit fodaftryk på et stadig mere miljøbevidst marked.";Motorcykler, cykler og dele;;826,57;12,67;-21,42;10,31;25,10;10,42;65,00;86,33;87,21
40;17  ↑;SNBR / Sleep Number Corporation;Husholdningsmøbler;;251,62;36,81;10,66;10,41;8,67;15,05;300,00;0,77;87,15
41;11  ↓;PVLA / Palvella Therapeutics, Inc.;;;588,04;10,99;23,12;5,68;4,46;22,00;50,00;12,06;87,10
42;28  ↓;CRVO / CervoMed Inc.;Farmaceutiske præparater;;84,48;13,30;686,72;4,75;5,25;-0,07;150,00;23,50;87,04
43;79  ↑;"HPK / HighPeak Energy, Inc. 
HighPeak Energy, Inc., med hovedkontor i USA, opererer primært i olie- og naturgasindustrien. Som et uafhængigt energiselskab fokuserer det på efterforskning, erhvervelse og udvikling af olie- og naturgasreserver på land. Centralt for HighPeak Energy's aktiviteter er dets koncentration om udvikling af aktiver i Permian Basin, specifikt i Howard County of Texas. Denne region er anerkendt for sine rige kulbrinteressourcer, hvilket gør den til et strategisk område for virksomhedens bore- og produktionsaktiviteter. HighPeak Energy er forpligtet til at udnytte avancerede teknologier og bæredygtig praksis for at optimere ressourceudvinding og minimere miljøpåvirkningen, i overensstemmelse med moderne energiproduktionsstandarder og markedskrav.";Boring af olie- og gasbrønde;;938,42;28,78;11,03;13,23;10,57;0,24;20,00;7,59;87,03
44;100  ↑;"ALGS / Aligos Therapeutics, Inc. 
Aligos Therapeutics, Inc., der er baseret i USA, opererer inden for den bioteknologiske industri og fokuserer specifikt på at udvikle innovative lægemidler til virus- og leversygdomme. Virksomheden er fremtrædende engageret i udviklingen af lægemidler rettet mod hepatitis B, NASH (nonalkoholisk steatohepatitis) og coronavirus. Deres pipeline inkluderer avancerede oligonukleotid- og småmolekylemodaliteter, der sigter mod at udnytte forskellige mekanismer til at håndtere og potentielt helbrede disse tilstande. Aligos' tilgang involverer strenge kliniske forsøg og en dedikation til videnskabelig innovation for at imødekomme betydelige udækkede medicinske behov inden for hepatologi og infektionssygdomme. Deres forpligtelse til at håndtere kompleksiteten af disse sygdomme afspejler en blanding af omfattende forskning og strategisk klinisk udvikling.";Biologiske produkter, undtagen diagnostiske stoffer (bioteknologi);;62,68;12,05;-32,13;2,64;3,99;19,77;150,00;1,26;87,01
45;56  ↑;TYRA / Tyra Biosciences, Inc.;Farmaceutiske præparater;;623,90;34,61;7,18;11,26;23,83;12,53;500,00;0,87;86,94
46;8  ↓;TECX / Tectonic Therapeutic, Inc.;;;489,51;22,30;24,12;7,57;14,53;12,55;150,00;0,69;86,81
47;3  ↓;AISP / Airship AI Holdings, Inc.;Færdigpakket software;;153,96;24,67;10,70;10,30;5,67;-4,48;90,00;18,81;86,79
48;80  ↑;GRND / Grindr Inc.;Computerprogrammering, databehandling og andre computerrelaterede tjenester;;3.052,57;112,26;12,90;0,00;5,98;-7,99;1.300,00;0,46;86,77
49;69  ↑;"TSAT / Telesat Corporation 
Telesat Corporation, med hovedkontor i Ottawa, Canada, opererer inden for satellitkommunikationsindustrien og leverer avancerede telekommunikationstjenester globalt. Selskabet har specialiseret sig i satellit-leveret tv, internet, datatjenester og mobil backhaul, der henvender sig til et bredt spektrum af kunder, herunder medieudsendelser, internetudbydere og statslige organisationer. Et væsentligt projekt, som Telesat har iværksat, er udviklingen af dets Low Earth Orbit (LEO) satellitnetværk, kaldet Lightspeed, med det formål at forbedre global bredbåndsforbindelse med høj kapacitet og lav-latency kommunikationstjenester. Dette initiativ repræsenterer Telesats forpligtelse til at udnytte banebrydende satellitteknologi til at imødekomme den voksende efterspørgsel efter pålidelige og hurtige kommunikationstjenester på verdensplan og derved styrke selskabets konkurrenceposition i satellittelekommunikationssektoren.";Kommunikationstjenester, ikke andetsteds klassificeret;;309,07;188,69;-5,77;0,00;7,33;-7,69;100,00;0,44;86,71
50;48  ↓;TAOX / TAO Synergies Inc.;Farmaceutiske præparater;;19,11;12,28;;2,99;1,78;-4,48;100,00;111,54;86,66
51;18  ↑;KRRO / Korro Bio, Inc.;Farmaceutiske præparater;;188,19;20,71;17,88;4,55;10,94;14,71;85,00;0,44;86,65
52;2  ↑;ZBIO / Zenas BioPharma, Inc.;;;719,93;24,80;2,46;15,85;19,63;8,68;5,00;3,01;86,61
53;8  ↓;SNWV / SANUWAVE Health, Inc.;Kirurgiske og medicinske instrumenter og apparater;;386,46;9,50;-3,20;4,46;10,54;19,50;250,00;15,65;86,55
54;15  ↓;ENLT / Enlight Renewable Energy Ltd;Elektriske tjenester;;3.233,69;10,16;-29,02;0,82;2,67;3,37;0,10;3,14;86,34
55;35  ↓;TENX / Tenax Therapeutics, Inc.;Farmaceutiske præparater;;24,89;10,44;-0,73;2,87;20,78;-0,50;35,00;122,31;86,33
56;4  ↑;"CRBP / Corbus Pharmaceuticals Holdings, Inc. 
Corbus Pharmaceuticals Holdings er en virksomhed i den kliniske fase, der fokuserer på udvikling og kommercialisering af nye lægemidler designet til at målrette det endocannabinoide system.";Farmaceutiske præparater;;120,21;16,46;-19,52;6,30;13,44;8,33;80,00;0,92;86,09
57;95  ↑;"PDEX / Pro-Dex, Inc. 
Pro-Dex, Inc., der er baseret i USA, opererer primært inden for fremstillingsindustrien for medicinsk udstyr med speciale i præcisionsteknologiske løsninger, der forbedrer medicinske og dentale instrumenters kapacitet. Virksomheden er kendt for sit innovative design og produktion af roterende drivsystemer og motion control-løsninger, som er integrerede komponenter i kirurgiske og dentale værktøjer, der anvendes globalt. Pro-Dex, Inc. har skabt en niche inden for udvikling og fremstilling af multi-akse bevægelseskontrolsystemer, der tilbyder produkter, der spænder fra autoklaverbare, batteridrevne elektriske og pneumatiske motorer til indlejrede bevægelsescontrollere designet til forskellige medicinske anvendelser. Denne specialisering har positioneret Pro-Dex, Inc. til effektivt at imødekomme en sofistikeret kundekreds, der kræver høje standarder for pålidelighed og præcision i medicinsk udstyr.";Kirurgiske og medicinske instrumenter og apparater;;149,42;14,69;16,28;1,55;11,40;2,07;4,00;0,69;86,07
58;17  ↑;FOA / Finance of America Companies Inc.;Realkreditinstitutter og lånekorrespondenter;;318,01;15,80;-23,57;3,27;7,40;8,96;80,00;0,50;86,03
59;11  ↑;TNGX / Tango Therapeutics, Inc.;Farmaceutiske præparater;;765,01;61,79;6,05;12,60;14,32;2,48;2.700,00;1,05;85,99
60;16  ↑;WLFC / Willis Lease Finance Corporation;Maskiner, udstyr og forsyninger;;1.177,02;18,47;23,74;1,85;8,49;4,26;45,00;0,36;85,96
61;110  ↑;ESTA / Establishment Labs Holdings Inc.;Ortopædiske, protetiske og kirurgiske apparater og forsyninger;;1.265,68;28,05;2,79;12,20;16,14;8,72;200,00;0,88;85,91
62;9  ↑;VOR / Vor Biopharma Inc.;Biologiske produkter, undtagen diagnostiske stoffer (bioteknologi);;272,02;39,00;2,87;29,05;6,38;1,73;1.700,00;122,52;85,86
63;19  ↑;"KRUS / Kura Sushi USA, Inc. 
Kura Sushi USA, Inc. er et japansk restaurantkoncept med 28 lokationer i seks stater og Washington DC. Firmaet tilbyder gæsterne en karakteristisk madoplevelse bygget på autentisk japansk køkken og en engagerende, roterende sushi-servicemodel.";Restauranter, spisesteder og spisesteder;;966,44;26,56;-3,05;4,24;9,03;-0,92;100,00;0,69;85,72
64;76  ↑;TBCH / Turtle Beach Corporation;Kommunikationsudstyr, ikke andetsteds klassificeret;;320,16;26,75;-7,60;7,26;12,57;8,76;250,00;0,43;85,71
65;27  ↑;ONEW / OneWater Marine Inc.;Bil- og boligforretninger;;282,87;23,64;7,92;9,74;22,99;7,76;80,00;0,68;85,70
66;97  ↑;FULC / Fulcrum Therapeutics, Inc.;Farmaceutiske præparater;;372,69;34,42;-10,96;9,57;15,46;1,16;1.000,00;0,89;85,64
67;74  ↑;"MDGL / Madrigal Pharmaceuticals, Inc. 
Madrigal Pharmaceuticals, Inc., der er baseret i USA, opererer inden for den biofarmaceutiske industri, primært med fokus på udvikling og kommercialisering af nye terapier til kardiovaskulære, metaboliske og leversygdomme. Et nøgleprojekt for Madrigal er dets avancerede kliniske lægemiddel, resmetirom (MGL-3196), som er rettet mod behandling af ikke-alkoholisk steatohepatitis (NASH), en alvorlig form for leversygdom med betydelige udækkede medicinske behov. Denne terapeutiske kandidat er i fase 3 kliniske forsøg og repræsenterer den banebrydende indsats i virksomhedens strategi til at adressere lipid- og leversygdomme med dyb metabolisk dysregulering. Madrigals forpligtelse til at forbedre leversundheden og dens robuste pipeline understreger dens dedikerede tilgang i et medicinsk område med stor indvirkning.";Farmaceutiske præparater;;9.225,76;36,25;0,34;7,03;8,18;16,87;250,00;0,25;85,60
68;38  ↑;ZYXI / Zynex, Inc.;Elektromedicinsk og elektroterapeutisk apparatur;;50,28;21,91;-3,89;12,26;22,47;-4,42;350,00;15,39;85,43
69;34  ↑;"CABO / Cable One, Inc. 
Cable One, Inc., der er baseret i USA, opererer primært i telekommunikationssektoren. Virksomheden leverer en bred vifte af tjenester såsom højhastighedsinternet, kabel-tv og telefonservice, primært målrettet privat- og erhvervskunder i mere end 20 stater. Cable One, der er kendt for sine betydelige investeringer i bredbånd, fokuserer på at forbedre sin netværksinfrastruktur til at understøtte datatjenester med høj efterspørgsel. Nøgleprojekter omfatter ofte omfattende bredbåndsudvidelsesinitiativer og opkøb med det formål at øge markedsandele og forbedre servicetilbud. For eksempel har opkøbet af mindre regionale udbydere været en taktik til at udvide sit fodaftryk og forbedre kapaciteten på undertjente markeder, i overensstemmelse med dets strategiske fokus på vækst gennem forbedring af infrastruktur og markedskonsolidering.";Kabel- og andre betalings-tv-tjenester;;921,88;20,47;9,53;4,04;9,97;6,84;25,00;0,33;85,41
70;35  ↑;LENZ / LENZ Therapeutics, Inc.;;;1.139,72;28,53;4,19;9,57;7,89;10,23;250,00;0,48;85,26
71;39  ↑;BIRD / Allbirds, Inc.;Beklædning og andre færdige produkter lavet af stoffer og lignende materialer;;56,78;18,35;-0,60;4,22;15,84;-10,77;75,00;2,50;85,26
72;25  ↓;"CHPT / ChargePoint Holdings, Inc. 
ChargePoint Holdings, Inc., der er baseret i USA, opererer primært i infrastrukturindustrien for elektriske køretøjer (EV) og er en førende udbyder af avancerede opladningsnetværk til elektriske køretøjer globalt. ChargePoint designer, udvikler og markedsfører netværksforbundet EV-ladesysteminfrastruktur og cloud-baserede tjenester, der gør det muligt for systemejere at overvåge og administrere deres ladestationer og elbilchaufførers brug. ChargeEntry er en afgørende aktør til at understøtte overgangen til bæredygtig transport og administrerer et ekspansivt netværk, der integrerer en bred portefølje af hardware, software og tjenester. Virksomheden fokuserer på at udvide sit fodaftryk på tværs af flere geografier, catering til virksomheder, kommuner og transportflåder, med det formål at skabe en omfattende og tilgængelig opladningsinfrastruktur.";Diverse transportudstyr;;272,58;21,36;-94,40;16,69;11,29;-1,62;100,00;37,88;85,18
